pattern,model,start_op,end_op,op_sequence,input_shape,output_shape,suggested_slice,notes,source_path,slice_path,slice_status,error
fanout_live_range,resnet_float.tflite,3,6,opcode_-1 -> opcode_index_-1 -> opcode_index_-1 -> opcode_-1,"[1,1,1,64]","[1,1,1,64]",resnet_float_L3_L6_fanout_live_range.tflite,"producer tensor 28 has 2 consumers: [4, 6]",model/ETHZ_v6/resnet_float.tflite,model/MB_Path_Slice/fanout_live_range/resnet_float_L3_L6_fanout_live_range.tflite,ok,
fanout_live_range,resnet_float.tflite,0,3,opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1 -> opcode_-1,"[1,1,1,3]","[1,1,1,64]",resnet_float_L0_L3_fanout_live_range.tflite,"producer tensor 25 has 2 consumers: [1, 3]",model/ETHZ_v6/resnet_float.tflite,model/MB_Path_Slice/fanout_live_range/resnet_float_L0_L3_fanout_live_range.tflite,ok,
fanout_live_range,resnet_quant.tflite,1,4,CONV_2D -> CONV_2D -> CONV_2D -> opcode_-1,"[1,1,1,3]","[1,1,1,64]",resnet_quant_L1_L4_fanout_live_range.tflite,"producer tensor 26 has 2 consumers: [2, 4]",model/ETHZ_v6/resnet_quant.tflite,model/MB_Path_Slice/fanout_live_range/resnet_quant_L1_L4_fanout_live_range.tflite,ok,
fanout_live_range,resnet_quant.tflite,4,7,opcode_-1 -> CONV_2D -> CONV_2D -> opcode_-1,"[1,1,1,64]","[1,1,1,64]",resnet_quant_L4_L7_fanout_live_range.tflite,"producer tensor 29 has 2 consumers: [5, 7]",model/ETHZ_v6/resnet_quant.tflite,model/MB_Path_Slice/fanout_live_range/resnet_quant_L4_L7_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,4,11,CONV_2D -> CONV_2D -> opcode_150 -> opcode_index_-1 -> DEPTHWISE_CONV_2D -> opcode_150 -> CONV_2D -> opcode_-1,"[1,258,258,32]","[1,128,128,64]",sam_float_L4_L11_fanout_live_range.tflite,"producer tensor 363 has 2 consumers: [5, 11]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L4_L11_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,529,536,CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL,"[1,32,32,320]","[1,32,32,256]",sam_float_L529_L536_fanout_live_range.tflite,"producer tensor 908 has 3 consumers: [530, 531, 536]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L529_L536_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,61,75,DEPTHWISE_CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> opcode_150 -> FULLY_CONNECTED -> opcode_-1,"[1,66,66,128]","[1,64,64,128]",sam_float_L61_L75_fanout_live_range.tflite,"producer tensor 422 has 4 consumers: [62, 63, 68, 75]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L61_L75_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,31,38,MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL,"[100,7,7,128]","[100,7,7,128]",sam_float_L31_L38_fanout_live_range.tflite,"producer tensor 390 has 2 consumers: [32, 38]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L31_L38_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,36,38,MUL -> MUL -> MUL,"[100,7,7,1]","[100,7,7,128]",sam_float_L36_L38_fanout_live_range.tflite,"producer tensor 395 has 2 consumers: [37, 38]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L36_L38_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,30,37,RESHAPE -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL,"[10,10,7,896]","[100,7,7,128]",sam_float_L30_L37_fanout_live_range.tflite,"producer tensor 389 has 3 consumers: [31, 32, 37]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L30_L37_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,746,759,STRIDED_SLICE -> STRIDED_SLICE -> FULLY_CONNECTED -> FULLY_CONNECTED -> FULLY_CONNECTED -> STRIDED_SLICE -> FULLY_CONNECTED -> FULLY_CONNECTED -> FULLY_CONNECTED -> STRIDED_SLICE -> FULLY_CONNECTED -> FULLY_CONNECTED -> FULLY_CONNECTED -> STRIDED_SLICE,"[1,5,256]","[1,256]",sam_float_L746_L759_fanout_live_range.tflite,"producer tensor 1125 has 5 consumers: [747, 751, 755, 759, 763]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L746_L759_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,578,581,opcode_-1 -> FULLY_CONNECTED -> FULLY_CONNECTED -> opcode_-1,"[1,5,256]","[1,5,256]",sam_float_L578_L581_fanout_live_range.tflite,"producer tensor 957 has 2 consumers: [579, 581]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L578_L581_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,692,696,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED,"[1,5,256]","[1,5,128]",sam_float_L692_L696_fanout_live_range.tflite,"producer tensor 1071 has 2 consumers: [693, 696]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L692_L696_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,598,605,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED,"[1,5,256]","[1,5,256]",sam_float_L598_L605_fanout_live_range.tflite,"producer tensor 977 has 3 consumers: [599, 602, 605]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L598_L605_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,591,615,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> opcode_126 -> MUL -> SOFTMAX -> opcode_126 -> TRANSPOSE -> RESHAPE -> FULLY_CONNECTED -> opcode_-1,"[1,5,256]","[1,5,256]",sam_float_L591_L615_fanout_live_range.tflite,"producer tensor 970 has 4 consumers: [592, 595, 598, 615]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L591_L615_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,719,724,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> RESHAPE -> opcode_-1,"[1,1024,256]","[1,1024,256]",sam_float_L719_L724_fanout_live_range.tflite,"producer tensor 1098 has 3 consumers: [720, 723, 724]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L719_L724_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,568,575,opcode_-1 -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL,"[1,5,256]","[1,5,256]",sam_float_L568_L575_fanout_live_range.tflite,"producer tensor 947 has 3 consumers: [569, 570, 575]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L568_L575_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,552,554,opcode_-1 -> RESHAPE -> FULLY_CONNECTED,"[1,32,32,256]","[1024,128]",sam_float_L552_L554_fanout_live_range.tflite,"producer tensor 931 has 2 consumers: [553, 554]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L552_L554_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,12,19,opcode_150 -> CONV_2D -> opcode_150 -> opcode_index_-1 -> DEPTHWISE_CONV_2D -> opcode_150 -> CONV_2D -> opcode_-1,"[1,128,128,64]","[1,128,128,64]",sam_float_L12_L19_fanout_live_range.tflite,"producer tensor 371 has 2 consumers: [13, 19]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L12_L19_fanout_live_range.tflite,ok,
fanout_live_range,sam_float.tflite,768,775,opcode_67 -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL,[4],"[1,64,64,64]",sam_float_L768_L775_fanout_live_range.tflite,"producer tensor 1147 has 3 consumers: [769, 770, 775]",model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/fanout_live_range/sam_float_L768_L775_fanout_live_range.tflite,ok,
fanout_live_range,sam_quant.tflite,5,12,CONV_2D -> CONV_2D -> opcode_150 -> PAD -> DEPTHWISE_CONV_2D -> opcode_150 -> CONV_2D -> opcode_-1,"[1,258,258,32]","[1,128,128,64]",sam_quant_L5_L12_fanout_live_range.tflite,"producer tensor 365 has 2 consumers: [6, 12]",model/ETHZ_v6/sam_quant.tflite,model/MB_Path_Slice/fanout_live_range/sam_quant_L5_L12_fanout_live_range.tflite,ok,
fanout_live_range,sam_quant.tflite,13,20,opcode_150 -> CONV_2D -> opcode_150 -> PAD -> DEPTHWISE_CONV_2D -> opcode_150 -> CONV_2D -> opcode_-1,"[1,128,128,64]","[1,128,128,64]",sam_quant_L13_L20_fanout_live_range.tflite,"producer tensor 373 has 2 consumers: [14, 20]",model/ETHZ_v6/sam_quant.tflite,model/MB_Path_Slice/fanout_live_range/sam_quant_L13_L20_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,281,283,CONV_2D -> CONV_2D -> RESHAPE,"[1,130,130,256]","[1,16384,32,8]",sd_decoder_quant_L281_L283_fanout_live_range.tflite,"producer tensor 389 has 2 consumers: [282, 283]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L281_L283_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,3,34,CONV_2D -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> opcode_-1,"[1,34,34,4]","[1,32,32,256]",sd_decoder_quant_L3_L34_fanout_live_range.tflite,"producer tensor 111 has 2 consumers: [4, 34]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L3_L34_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,45,53,RESHAPE -> CONV_2D -> RESHAPE -> CONV_2D -> RESHAPE -> opcode_126 -> MUL -> SOFTMAX -> CONV_2D,"[1,1024,32,8]","[1,32,32,256]",sd_decoder_quant_L45_L53_fanout_live_range.tflite,"producer tensor 153 has 3 consumers: [46, 48, 53]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L45_L53_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,14,16,RESHAPE -> LOGISTIC -> MUL,"[1,1024,32,8]","[1,32,32,256]",sd_decoder_quant_L14_L16_fanout_live_range.tflite,"producer tensor 122 has 2 consumers: [15, 16]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L14_L16_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,4,6,RESHAPE -> MEAN -> SUB,"[1,32,32,256]","[1,1024,32,8]",sd_decoder_quant_L4_L6_fanout_live_range.tflite,"producer tensor 112 has 2 consumers: [5, 6]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L4_L6_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,6,11,SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL,"[1,1024,32,8]","[1,1024,32,8]",sd_decoder_quant_L6_L11_fanout_live_range.tflite,"producer tensor 114 has 3 consumers: [7, 7, 11]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L6_L11_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,34,58,opcode_-1 -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> CONV_2D -> RESHAPE -> CONV_2D -> RESHAPE -> opcode_126 -> MUL -> SOFTMAX -> CONV_2D -> RESHAPE -> opcode_126 -> RESHAPE -> CONV_2D -> opcode_-1,"[1,32,32,256]","[1,32,32,256]",sd_decoder_quant_L34_L58_fanout_live_range.tflite,"producer tensor 142 has 2 consumers: [35, 58]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L34_L58_fanout_live_range.tflite,ok,
fanout_live_range,sd_decoder_quant.tflite,58,89,opcode_-1 -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> opcode_-1,"[1,32,32,256]","[1,32,32,256]",sd_decoder_quant_L58_L89_fanout_live_range.tflite,"producer tensor 166 has 2 consumers: [59, 89]",model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_decoder_quant_L58_L89_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,734,736,CONCATENATION -> CONV_2D -> RESHAPE,"[1,4,4,256]","[1,16,32,16]",sd_diffusion_quant_L734_L736_fanout_live_range.tflite,"producer tensor 1110 has 2 consumers: [735, 736]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L734_L736_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,47,54,MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL,"[1,1024,64]","[1,1024,64]",sd_diffusion_quant_L47_L54_fanout_live_range.tflite,"producer tensor 416 has 2 consumers: [48, 54]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L47_L54_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,235,237,MUL -> MUL -> MUL,"[1,256,1]","[1,256,128]",sd_diffusion_quant_L235_L237_fanout_live_range.tflite,"producer tensor 606 has 2 consumers: [236, 237]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L235_L237_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,13,15,RESHAPE -> LOGISTIC -> MUL,"[1,1024,32,2]","[1,32,32,64]",sd_diffusion_quant_L13_L15_fanout_live_range.tflite,"producer tensor 382 has 2 consumers: [14, 15]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L13_L15_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,3,5,RESHAPE -> MEAN -> SUB,"[1,32,32,64]","[1,1024,32,2]",sd_diffusion_quant_L3_L5_fanout_live_range.tflite,"producer tensor 372 has 2 consumers: [4, 5]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L3_L5_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,46,73,RESHAPE -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> FULLY_CONNECTED -> RESHAPE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> TRANSPOSE -> opcode_126 -> MUL -> SOFTMAX -> TRANSPOSE -> opcode_126 -> TRANSPOSE -> RESHAPE -> FULLY_CONNECTED -> opcode_-1,"[1,32,32,64]","[1,1024,64]",sd_diffusion_quant_L46_L73_fanout_live_range.tflite,"producer tensor 415 has 4 consumers: [47, 48, 53, 73]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L46_L73_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,229,256,RESHAPE -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> TRANSPOSE -> opcode_126 -> MUL -> SOFTMAX -> opcode_126 -> TRANSPOSE -> RESHAPE -> FULLY_CONNECTED -> opcode_-1,"[1,16,16,128]","[1,256,128]",sd_diffusion_quant_L229_L256_fanout_live_range.tflite,"producer tensor 600 has 4 consumers: [230, 231, 236, 256]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L229_L256_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,319,346,RESHAPE -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> opcode_126 -> MUL -> SOFTMAX -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> opcode_126 -> TRANSPOSE -> RESHAPE -> FULLY_CONNECTED -> opcode_-1,"[1,16,16,128]","[1,256,128]",sd_diffusion_quant_L319_L346_fanout_live_range.tflite,"producer tensor 691 has 4 consumers: [320, 321, 326, 346]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L319_L346_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,5,10,SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL,"[1,1024,32,2]","[1,1024,32,2]",sd_diffusion_quant_L5_L10_fanout_live_range.tflite,"producer tensor 374 has 3 consumers: [6, 6, 10]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L5_L10_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,56,61,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> FULLY_CONNECTED -> RESHAPE -> FULLY_CONNECTED,"[1,1024,64]","[1,1024,64]",sd_diffusion_quant_L56_L61_fanout_live_range.tflite,"producer tensor 425 has 3 consumers: [57, 59, 61]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L56_L61_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,239,245,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> FULLY_CONNECTED,"[1,256,128]","[1,256,128]",sd_diffusion_quant_L239_L245_fanout_live_range.tflite,"producer tensor 610 has 3 consumers: [240, 243, 245]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L239_L245_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,329,339,opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> opcode_126 -> MUL -> SOFTMAX -> FULLY_CONNECTED,"[1,256,128]","[1,256,128]",sd_diffusion_quant_L329_L339_fanout_live_range.tflite,"producer tensor 701 has 3 consumers: [330, 333, 339]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L329_L339_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,73,89,opcode_-1 -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> SPLIT -> opcode_150 -> MUL -> FULLY_CONNECTED -> opcode_-1,"[1,1024,64]","[1,1024,64]",sd_diffusion_quant_L73_L89_fanout_live_range.tflite,"producer tensor 442 has 4 consumers: [74, 75, 80, 89]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L73_L89_fanout_live_range.tflite,ok,
fanout_live_range,sd_diffusion_quant.tflite,702,733,opcode_-1 -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> opcode_-1,"[1,4,4,256]","[1,4,4,256]",sd_diffusion_quant_L702_L733_fanout_live_range.tflite,"producer tensor 1078 has 2 consumers: [703, 733]",model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_diffusion_quant_L702_L733_fanout_live_range.tflite,ok,
fanout_live_range,sd_encoder_quant.tflite,65,67,CONV_2D -> CONV_2D -> RESHAPE,"[1,256,256,64]","[1,16384,32,2]",sd_encoder_quant_L65_L67_fanout_live_range.tflite,"producer tensor 154 has 2 consumers: [66, 67]",model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_encoder_quant_L65_L67_fanout_live_range.tflite,ok,
fanout_live_range,sd_encoder_quant.tflite,2,33,CONV_2D -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> RESHAPE -> MEAN -> SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> opcode_-1 -> RESHAPE -> LOGISTIC -> MUL -> PAD -> CONV_2D -> opcode_-1,"[1,258,258,3]","[1,256,256,64]",sd_encoder_quant_L2_L33_fanout_live_range.tflite,"producer tensor 91 has 2 consumers: [3, 33]",model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_encoder_quant_L2_L33_fanout_live_range.tflite,ok,
fanout_live_range,sd_encoder_quant.tflite,77,79,RESHAPE -> LOGISTIC -> MUL,"[1,16384,32,2]","[1,128,128,64]",sd_encoder_quant_L77_L79_fanout_live_range.tflite,"producer tensor 166 has 2 consumers: [78, 79]",model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_encoder_quant_L77_L79_fanout_live_range.tflite,ok,
fanout_live_range,sd_encoder_quant.tflite,67,69,RESHAPE -> MEAN -> SUB,"[1,128,128,64]","[1,16384,32,2]",sd_encoder_quant_L67_L69_fanout_live_range.tflite,"producer tensor 156 has 2 consumers: [68, 69]",model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_encoder_quant_L67_L69_fanout_live_range.tflite,ok,
fanout_live_range,sd_encoder_quant.tflite,69,74,SUB -> MUL -> MEAN -> opcode_-1 -> opcode_76 -> MUL,"[1,16384,32,2]","[1,16384,32,2]",sd_encoder_quant_L69_L74_fanout_live_range.tflite,"producer tensor 158 has 3 consumers: [70, 70, 74]",model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/fanout_live_range/sd_encoder_quant_L69_L74_fanout_live_range.tflite,ok,
fanout_live_range,srgan_float.tflite,5,8,opcode_-1 -> CONV_2D -> CONV_2D -> opcode_-1,"[1,256,256,64]","[1,256,256,64]",srgan_float_L5_L8_fanout_live_range.tflite,"producer tensor 84 has 2 consumers: [6, 8]",model/ETHZ_v6/srgan_float.tflite,model/MB_Path_Slice/fanout_live_range/srgan_float_L5_L8_fanout_live_range.tflite,ok,
fanout_live_range,swin_float.tflite,69,71,CONCATENATION -> SLICE -> SLICE,"[1,53,56,96]","[1,56,3,96]",swin_float_L69_L71_fanout_live_range.tflite,"producer tensor 295 has 2 consumers: [70, 71]",model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/fanout_live_range/swin_float_L69_L71_fanout_live_range.tflite,ok,
fanout_live_range,swin_float.tflite,134,164,FULLY_CONNECTED -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> RESHAPE -> UNPACK -> TRANSPOSE -> MUL -> TRANSPOSE -> opcode_126 -> opcode_-1 -> SOFTMAX -> TRANSPOSE -> opcode_126 -> TRANSPOSE -> RESHAPE -> FULLY_CONNECTED -> RESHAPE -> TRANSPOSE -> RESHAPE -> opcode_-1,"[1,784,384]","[1,784,192]",swin_float_L134_L164_fanout_live_range.tflite,"producer tensor 362 has 4 consumers: [135, 136, 141, 164]",model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/fanout_live_range/swin_float_L134_L164_fanout_live_range.tflite,ok,
fanout_live_range,swin_float.tflite,590,615,FULLY_CONNECTED -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> FULLY_CONNECTED -> RESHAPE -> UNPACK -> TRANSPOSE -> MUL -> TRANSPOSE -> opcode_126 -> opcode_-1 -> SOFTMAX -> TRANSPOSE -> opcode_126 -> TRANSPOSE -> RESHAPE -> FULLY_CONNECTED -> opcode_-1,"[1,49,1536]","[1,49,768]",swin_float_L590_L615_fanout_live_range.tflite,"producer tensor 834 has 4 consumers: [591, 592, 597, 615]",model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/fanout_live_range/swin_float_L590_L615_fanout_live_range.tflite,ok,
fanout_live_range,swin_float.tflite,2,9,MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL,"[1,3136,96]","[1,3136,96]",swin_float_L2_L9_fanout_live_range.tflite,"producer tensor 226 has 2 consumers: [3, 9]",model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/fanout_live_range/swin_float_L2_L9_fanout_live_range.tflite,ok,
fanout_live_range,swin_float.tflite,7,9,MUL -> MUL -> MUL,"[1,3136,1]","[1,3136,96]",swin_float_L7_L9_fanout_live_range.tflite,"producer tensor 231 has 2 consumers: [8, 9]",model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/fanout_live_range/swin_float_L7_L9_fanout_live_range.tflite,ok,
